id,time_baca,time_blatchington,time_cardinal_n,time_ds,time_hove_park,time_kings,time_longhill,time_paca,time_patcham,time_varndean,first_closest_travel,second_closest_travel,third_closest_travel,first_closest_time,second_closest_time,third_closest_time,max_travel,min_travel,avg_travel,geometry,long,lat
BN2 5FR,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN2 5FS,48,68,56,54,57,74,28,64,57,47,longhill,varndean,baca,28,47,48,74,28,55.3,"c(-0.105737, 50.83005)",-0.105737,50.83005
BN2 5FT,61,71,60,63,61,77,28,67,64,56,longhill,varndean,cardinal_n,28,56,60,77,28,60.8,"c(-0.107229, 50.828276)",-0.107229,50.828276
BN2 5FU,61,72,61,63,62,77,28,68,64,58,longhill,varndean,baca,28,58,61,77,28,61.4,"c(-0.107193, 50.829174)",-0.107193,50.829174
BN2 5FW,46,71,59,52,61,77,28,67,55,45,longhill,varndean,baca,28,45,46,77,28,56.1,"c(-0.105556, 50.832422)",-0.105556,50.832422
BN2 5FX,46,72,60,52,62,77,28,68,55,45,longhill,varndean,baca,28,45,46,77,28,56.5,"c(-0.105182, 50.832901)",-0.105182,50.832901
BN2 5FY,54,65,47,55,54,70,28,60,57,47,longhill,cardinal_n,varndean,28,47,47,70,28,53.7,"c(-0.104072, 50.821749)",-0.104072,50.821749
BN2 5FZ,55,65,48,56,54,70,28,61,58,48,longhill,cardinal_n,varndean,28,48,48,70,28,54.3,"c(-0.103579, 50.8213)",-0.103579,50.8213
BN2 5GA,48,64,45,54,53,68,28,59,57,47,longhill,cardinal_n,varndean,28,45,47,68,28,52.3,"c(-0.10412, 50.821246)",-0.10412,50.821246
BN2 5GB,55,65,48,56,54,70,28,61,58,48,longhill,cardinal_n,varndean,28,48,48,70,28,54.3,"c(-0.104023, 50.822234)",-0.104023,50.822234
BN2 5GD,48,65,47,54,54,70,28,60,57,47,longhill,cardinal_n,varndean,28,47,47,70,28,53,"c(-0.104226, 50.820744)",-0.104226,50.820744
BN2 5GE,57,66,52,58,55,71,28,62,60,50,longhill,varndean,cardinal_n,28,50,52,71,28,55.9,"c(-0.105519, 50.822474)",-0.105519,50.822474
BN2 5GF,47,66,49,53,55,71,28,61,56,46,longhill,varndean,baca,28,46,47,71,28,53.2,"c(-0.104857, 50.820943)",-0.104857,50.820943
BN2 5GG,46,65,47,52,54,70,29,61,55,45,longhill,varndean,baca,29,45,46,70,29,52.4,"c(-0.106967, 50.819668)",-0.106967,50.819668
BN2 5GH,46,66,48,52,55,71,31,61,55,45,longhill,varndean,baca,31,45,46,71,31,53,"c(-0.107286, 50.819841)",-0.107286,50.819841
BN2 5GJ,46,66,48,52,55,71,31,62,55,45,longhill,varndean,baca,31,45,46,71,31,53.1,"c(-0.107615, 50.820152)",-0.107615,50.820152
BN2 5GL,46,67,52,52,56,72,31,63,55,45,longhill,varndean,baca,31,45,46,72,31,53.9,"c(-0.106085, 50.820766)",-0.106085,50.820766
BN2 5GN,45,66,48,51,55,71,29,61,54,44,longhill,varndean,baca,29,44,45,71,29,52.4,"c(-0.105901, 50.820385)",-0.105901,50.820385
BN2 5GP,47,66,49,53,55,71,28,61,56,46,longhill,varndean,baca,28,46,47,71,28,53.2,"c(-0.105188, 50.820814)",-0.105188,50.820814
BN2 5GQ,59,67,54,60,56,72,30,63,62,52,longhill,varndean,cardinal_n,30,52,54,72,30,57.5,"c(-0.105539, 50.821269)",-0.105539,50.821269
BN2 5GR,59,68,56,60,57,74,30,64,62,52,longhill,varndean,cardinal_n,30,52,56,74,30,58.2,"c(-0.106438, 50.821167)",-0.106438,50.821167
BN2 5GS,59,68,56,59,57,74,30,64,61,51,longhill,varndean,cardinal_n,30,51,56,74,30,57.9,"c(-0.106931, 50.821616)",-0.106931,50.821616
BN2 5GT,58,70,58,58,59,75,30,66,60,50,longhill,varndean,baca,30,50,58,75,30,58.4,"c(-0.107272, 50.822314)",-0.107272,50.822314
BN2 5GU,47,71,60,53,61,77,31,67,56,46,longhill,varndean,baca,31,46,47,77,31,56.9,"c(-0.107752, 50.823068)",-0.107752,50.823068
BN2 5GW,57,68,56,57,57,74,28,64,59,49,longhill,varndean,cardinal_n,28,49,56,74,28,56.9,"c(-0.106101, 50.823167)",-0.106101,50.823167
BN2 5GX,58,68,56,58,57,74,29,64,60,50,longhill,varndean,cardinal_n,29,50,56,74,29,57.4,"c(-0.106357, 50.822452)",-0.106357,50.822452
BN2 5GY,48,70,58,54,59,75,29,66,57,47,longhill,varndean,baca,29,47,48,75,29,56.3,"c(-0.107372, 50.823341)",-0.107372,50.823341
BN2 5GZ,55,66,52,55,55,71,28,62,57,47,longhill,varndean,cardinal_n,28,47,52,71,28,54.8,"c(-0.106326, 50.823926)",-0.106326,50.823926
BN2 5HA,55,68,44,59,57,74,47,64,61,51,cardinal_n,longhill,varndean,44,47,51,74,44,58,"c(-0.093351, 50.810975)",-0.093351,50.810975
BN2 5HB,59,68,56,59,57,74,28,64,61,51,longhill,varndean,cardinal_n,28,51,56,74,28,57.7,"c(-0.105486, 50.827855)",-0.105486,50.827855
BN2 5HD,57,67,54,57,56,72,28,63,59,49,longhill,varndean,cardinal_n,28,49,54,72,28,56.2,"c(-0.105498, 50.827208)",-0.105498,50.827208
BN2 5HE,58,68,56,58,57,74,28,64,60,50,longhill,varndean,cardinal_n,28,50,56,74,28,57.3,"c(-0.104856, 50.827626)",-0.104856,50.827626
BN2 5HF,58,67,54,58,56,72,29,63,60,50,longhill,varndean,cardinal_n,29,50,54,72,29,56.7,"c(-0.106065, 50.821961)",-0.106065,50.821961
BN2 5HG,60,70,58,61,59,75,28,66,63,53,longhill,varndean,cardinal_n,28,53,58,75,28,59.3,"c(-0.105995, 50.827554)",-0.105995,50.827554
BN2 5HH,60,70,58,61,59,75,28,66,63,53,longhill,varndean,cardinal_n,28,53,58,75,28,59.3,"c(-0.106738, 50.827081)",-0.106738,50.827081
BN2 5HJ,58,67,54,58,56,72,28,63,60,50,longhill,varndean,cardinal_n,28,50,54,72,28,56.6,"c(-0.10639, 50.82551)",-0.10639,50.82551
BN2 5HL,59,68,56,61,57,74,28,64,63,53,longhill,varndean,cardinal_n,28,53,56,74,28,58.3,"c(-0.106365, 50.826121)",-0.106365,50.826121
BN2 5HN,58,67,54,58,56,72,28,63,60,50,longhill,varndean,cardinal_n,28,50,54,72,28,56.6,"c(-0.106027, 50.826395)",-0.106027,50.826395
BN2 5HP,60,70,58,62,59,75,28,66,63,54,longhill,varndean,cardinal_n,28,54,58,75,28,59.5,"c(-0.106902, 50.826885)",-0.106902,50.826885
BN2 5HQ,61,71,60,63,61,76,28,67,64,55,longhill,varndean,cardinal_n,28,55,60,76,28,60.6,"c(-0.106785, 50.827684)",-0.106785,50.827684
BN2 5HR,60,70,58,61,59,75,28,66,63,53,longhill,varndean,cardinal_n,28,53,58,75,28,59.3,"c(-0.104131, 50.828333)",-0.104131,50.828333
BN2 5HS,61,71,60,63,61,76,28,67,64,55,longhill,varndean,cardinal_n,28,55,60,76,28,60.6,"c(-0.104295, 50.82884)",-0.104295,50.82884
BN2 5HT,60,71,60,62,61,76,28,67,63,54,longhill,varndean,baca,28,54,60,76,28,60.2,"c(-0.104322, 50.829596)",-0.104322,50.829596
BN2 5HU,61,72,61,63,62,77,28,68,64,58,longhill,varndean,baca,28,58,61,77,28,61.4,"c(-0.107313, 50.829015)",-0.107313,50.829015
BN2 5HW,60,71,60,62,61,76,28,67,63,54,longhill,varndean,baca,28,54,60,76,28,60.2,"c(-0.105806, 50.828711)",-0.105806,50.828711
BN2 5HX,60,71,60,62,61,76,28,67,63,54,longhill,varndean,baca,28,54,60,76,28,60.2,"c(-0.105655, 50.829275)",-0.105655,50.829275
BN2 5HY,60,71,60,62,61,77,28,67,63,54,longhill,varndean,baca,28,54,60,77,28,60.3,"c(-0.106048, 50.829408)",-0.106048,50.829408
BN2 5HZ,62,72,61,64,62,78,28,68,65,59,longhill,varndean,cardinal_n,28,59,61,78,28,61.9,"c(-0.107133, 50.828904)",-0.107133,50.828904
BN2 5JA,48,64,44,54,53,69,30,61,57,47,longhill,cardinal_n,varndean,30,44,47,69,30,52.7,"c(-0.106721, 50.818366)",-0.106721,50.818366
BN2 5JB,48,64,44,54,53,69,30,61,57,47,longhill,cardinal_n,varndean,30,44,47,69,30,52.7,"c(-0.106987, 50.818478)",-0.106987,50.818478
BN2 5JD,48,63,43,54,52,67,31,60,57,47,longhill,cardinal_n,varndean,31,43,47,67,31,52.2,"c(-0.107582, 50.817453)",-0.107582,50.817453
BN2 5JE,47,61,42,53,50,65,31,57,56,46,longhill,cardinal_n,varndean,31,42,46,65,31,50.8,"c(-0.108407, 50.817053)",-0.108407,50.817053
BN2 5JF,46,60,42,52,49,64,42,55,56,45,cardinal_n,longhill,varndean,42,42,45,64,42,51.1,"c(-0.113111, 50.818352)",-0.113111,50.818352
BN2 5JG,45,59,41,51,48,63,33,55,53,44,longhill,cardinal_n,varndean,33,41,44,63,33,49.2,"c(-0.112775, 50.817172)",-0.112775,50.817172
BN2 5JH,45,59,41,51,48,63,33,55,53,44,longhill,cardinal_n,varndean,33,41,44,63,33,49.2,"c(-0.112803, 50.817178)",-0.112803,50.817178
BN2 5JJ,44,59,41,50,48,63,32,55,53,43,longhill,cardinal_n,varndean,32,41,43,63,32,48.8,"c(-0.112735, 50.817447)",-0.112735,50.817447
BN2 5JL,52,65,44,56,53,70,33,61,58,48,longhill,cardinal_n,varndean,33,44,48,70,33,54,"c(-0.107359, 50.818403)",-0.107359,50.818403000000004
BN2 5JN,46,60,42,52,49,64,33,56,55,45,longhill,cardinal_n,varndean,33,42,45,64,33,50.2,"c(-0.11172, 50.817979)",-0.11172,50.817979
BN2 5JP,55,65,45,58,54,70,46,61,60,50,cardinal_n,longhill,varndean,45,46,50,70,45,56.4,"c(-0.109305, 50.819082)",-0.109305,50.819082
BN2 5JQ,57,67,47,60,56,72,57,63,62,52,cardinal_n,varndean,hove_park,47,52,56,72,47,59.3,"c(-0.108616, 50.819965)",-0.108616,50.819965
BN2 5JR,52,64,44,56,53,69,42,61,59,48,longhill,cardinal_n,varndean,42,44,48,69,42,54.8,"c(-0.109582, 50.8182)",-0.109582,50.8182
BN2 5JS,53,65,44,57,53,70,42,61,59,49,longhill,cardinal_n,varndean,42,44,49,70,42,55.3,"c(-0.108373, 50.81859)",-0.108373,50.81859
BN2 5JT,53,66,46,55,55,71,33,62,57,47,longhill,cardinal_n,varndean,33,46,47,71,33,54.5,"c(-0.107589, 50.819378)",-0.107589,50.819378
BN2 5JU,52,64,44,56,53,69,46,61,59,48,cardinal_n,longhill,varndean,44,46,48,69,44,55.2,"c(-0.111527, 50.818893)",-0.111527,50.818893
BN2 5JW,54,65,45,57,54,70,44,61,59,49,longhill,cardinal_n,varndean,44,45,49,70,44,55.8,"c(-0.108089, 50.818265)",-0.108089,50.818265
BN2 5JX,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN2 5JY,52,63,43,56,52,67,33,60,58,48,longhill,cardinal_n,varndean,33,43,48,67,33,53.2,"c(-0.109175, 50.818073)",-0.109175,50.818073
BN2 5JZ,48,62,42,54,51,66,33,59,57,47,longhill,cardinal_n,varndean,33,42,47,66,33,51.9,"c(-0.109084, 50.817514)",-0.109084,50.817514
BN2 5LA,59,67,54,60,56,72,28,63,62,52,longhill,varndean,cardinal_n,28,52,54,72,28,57.3,"c(-0.103377, 50.823815)",-0.103377,50.823815
BN2 5LB,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN2 5LD,57,66,52,57,55,71,28,62,59,49,longhill,varndean,cardinal_n,28,49,52,71,28,55.6,"c(-0.105552, 50.821665)",-0.10555200000000001,50.821665
BN2 5LE,59,68,56,60,57,74,28,64,62,52,longhill,varndean,cardinal_n,28,52,56,74,28,58,"c(-0.104252, 50.826051)",-0.104252,50.826051
BN2 5LF,57,66,52,57,55,71,28,62,59,49,longhill,varndean,cardinal_n,28,49,52,71,28,55.6,"c(-0.105552, 50.821665)",-0.10555200000000001,50.821665
BN2 5LG,59,67,54,60,56,72,29,63,62,52,longhill,varndean,cardinal_n,29,52,54,72,29,57.4,"c(-0.105342, 50.82123)",-0.105342,50.82123
BN2 5LH,60,73,60,62,62,79,28,69,70,54,longhill,varndean,baca,28,54,60,79,28,61.7,"c(-0.101243, 50.83093)",-0.101243,50.83093
BN2 5LJ,48,62,43,54,51,66,33,59,57,47,longhill,cardinal_n,varndean,33,43,47,66,33,52,"c(-0.10807, 50.817308)",-0.10807,50.817308
BN2 5LL,60,71,60,62,61,76,28,67,63,54,longhill,varndean,baca,28,54,60,76,28,60.2,"c(-0.10421, 50.829908)",-0.10421,50.829908
BN2 5LN,57,72,61,63,62,77,28,68,63,58,longhill,baca,varndean,28,57,58,77,28,60.9,"c(-0.104426, 50.830883)",-0.104426,50.830883
BN2 5LP,59,67,54,60,56,72,28,63,62,52,longhill,varndean,cardinal_n,28,52,54,72,28,57.3,"c(-0.103507, 50.823413)",-0.103507,50.823413
BN2 5LQ,60,70,58,62,59,75,31,66,63,54,longhill,varndean,cardinal_n,31,54,58,75,31,59.8,"c(-0.102701, 50.822986)",-0.102701,50.822986
BN2 5LR,60,70,58,62,59,75,29,66,63,54,longhill,varndean,cardinal_n,29,54,58,75,29,59.6,"c(-0.103092, 50.82489)",-0.103092,50.82489
BN2 5LS,59,68,56,61,57,74,28,64,63,53,longhill,varndean,cardinal_n,28,53,56,74,28,58.3,"c(-0.103709, 50.824747)",-0.103709,50.824747
BN2 5LT,59,68,56,61,57,74,28,64,63,53,longhill,varndean,cardinal_n,28,53,56,74,28,58.3,"c(-0.103839, 50.825028)",-0.103839,50.825028
BN2 5LU,59,68,56,60,57,74,28,64,62,52,longhill,varndean,cardinal_n,28,52,56,74,28,58,"c(-0.105128, 50.825472)",-0.105128,50.825472
BN2 5LW,58,67,54,58,56,72,28,63,60,50,longhill,varndean,cardinal_n,28,50,54,72,28,56.6,"c(-0.105595, 50.826208)",-0.105595,50.826208
BN2 5LX,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN2 5LY,58,67,54,59,56,72,28,63,61,51,longhill,varndean,cardinal_n,28,51,54,72,28,56.9,"c(-0.105167, 50.824852)",-0.105167,50.824852
BN2 5LZ,57,66,49,58,55,71,28,61,60,50,longhill,cardinal_n,varndean,28,49,50,71,28,55.5,"c(-0.104794, 50.823892)",-0.104794,50.823892
BN2 5NA,48,65,44,54,54,70,30,61,57,47,longhill,cardinal_n,varndean,30,44,47,70,30,53,"c(-0.104483, 50.817889)",-0.104483,50.817889
BN2 5NB,47,65,46,53,54,70,29,60,56,46,longhill,cardinal_n,varndean,29,46,46,70,29,52.6,"c(-0.104593, 50.8187)",-0.104593,50.8187
BN2 5ND,48,66,47,54,55,71,30,61,57,47,longhill,cardinal_n,varndean,30,47,47,71,30,53.6,"c(-0.103938, 50.819427)",-0.103938,50.819427
BN2 5NE,48,66,48,54,55,71,30,61,57,47,longhill,varndean,baca,30,47,48,71,30,53.7,"c(-0.104303, 50.81954)",-0.104303,50.81954
BN2 5NF,46,65,47,52,54,70,29,61,55,45,longhill,varndean,baca,29,45,46,70,29,52.4,"c(-0.105137, 50.819617)",-0.105137,50.819617
BN2 5NG,56,66,49,57,55,71,28,61,59,49,longhill,cardinal_n,varndean,28,49,49,71,28,55.1,"c(-0.104233, 50.822669)",-0.104233,50.822669
BN2 5NH,57,66,52,58,55,71,28,62,60,50,longhill,varndean,cardinal_n,28,50,52,71,28,55.9,"c(-0.104402, 50.823059)",-0.104402,50.823059
BN2 5NJ,59,67,54,60,56,72,28,63,62,52,longhill,varndean,cardinal_n,28,52,54,72,28,57.3,"c(-0.104011, 50.823254)",-0.104011,50.823254
BN2 5NL,59,67,54,60,56,72,28,63,62,52,longhill,varndean,cardinal_n,28,52,54,72,28,57.3,"c(-0.103541, 50.822586)",-0.103541,50.822586
BN2 5NN,57,67,53,57,56,72,30,63,59,49,longhill,varndean,cardinal_n,30,49,53,72,30,56.3,"c(-0.103065, 50.821709)",-0.103065,50.821709
BN2 5NP,58,67,54,59,56,72,28,63,61,51,longhill,varndean,cardinal_n,28,51,54,72,28,56.9,"c(-0.105423, 50.824829)",-0.105423,50.824829
BN2 5NQ,57,66,49,58,55,71,28,61,60,50,longhill,cardinal_n,varndean,28,49,50,71,28,55.5,"c(-0.104573, 50.824087)",-0.104573,50.824087
BN2 5NR,59,67,54,60,56,72,29,63,62,52,longhill,varndean,cardinal_n,29,52,54,72,29,57.4,"c(-0.105342, 50.82123)",-0.105342,50.82123
BN2 5NS,47,64,45,53,53,68,29,59,56,46,longhill,cardinal_n,varndean,29,45,46,68,29,52,"c(-0.10534, 50.818478)",-0.10534,50.818478
BN2 5NT,59,67,54,60,56,72,28,63,62,52,longhill,varndean,cardinal_n,28,52,54,72,28,57.3,"c(-0.104291, 50.824397)",-0.104291,50.824397
BN2 5NU,59,67,54,60,56,72,29,63,62,52,longhill,varndean,cardinal_n,29,52,54,72,29,57.4,"c(-0.10278, 50.82243)",-0.10278,50.82243
BN2 5NW,57,67,53,57,56,72,30,63,59,49,longhill,varndean,cardinal_n,30,49,53,72,30,56.3,"c(-0.103165, 50.821348)",-0.103165,50.821348
BN2 5NX,57,67,53,57,56,72,30,63,59,49,longhill,varndean,cardinal_n,30,49,53,72,30,56.3,"c(-0.103325, 50.82126)",-0.103325,50.82126
BN2 5NY,57,67,53,57,56,72,30,63,59,49,longhill,varndean,cardinal_n,30,49,53,72,30,56.3,"c(-0.102731, 50.821188)",-0.102731,50.821188
BN2 5NZ,57,66,49,58,55,71,28,61,60,50,longhill,cardinal_n,varndean,28,49,50,71,28,55.5,"c(-0.104126, 50.823549)",-0.104126,50.823549
BN2 5PA,56,67,48,57,56,72,31,63,59,49,longhill,cardinal_n,varndean,31,48,49,72,31,55.8,"c(-0.102569, 50.820277)",-0.102569,50.820277
BN2 5PB,61,71,60,63,61,76,30,67,65,55,longhill,varndean,cardinal_n,30,55,60,76,30,60.9,"c(-0.101444, 50.824225)",-0.101444,50.824225
BN2 5PD,60,73,60,62,62,79,28,69,70,54,longhill,varndean,baca,28,54,60,79,28,61.7,"c(-0.101509, 50.82856)",-0.101509,50.82856
BN2 5PE,60,70,58,62,59,75,30,66,63,54,longhill,varndean,cardinal_n,30,54,58,75,30,59.7,"c(-0.101816, 50.823799)",-0.101816,50.823799
BN2 5PF,61,71,60,63,61,76,30,67,64,55,longhill,varndean,cardinal_n,30,55,60,76,30,60.8,"c(-0.102456, 50.824466)",-0.102456,50.824466
BN2 5PG,59,72,60,59,61,77,28,68,65,51,longhill,varndean,baca,28,51,59,77,28,60,"c(-0.101571, 50.83018)",-0.101571,50.83018
BN2 5PH,58,72,61,63,62,77,28,68,63,58,longhill,baca,varndean,28,58,58,77,28,61,"c(-0.102685, 50.831098)",-0.102685,50.831098
BN2 5PJ,61,74,62,65,65,79,28,70,70,58,longhill,varndean,baca,28,58,61,79,28,63.2,"c(-0.102043, 50.829064)",-0.102043,50.829064
BN2 5PL,60,71,59,62,60,77,28,67,68,54,longhill,varndean,cardinal_n,28,54,59,77,28,60.6,"c(-0.102375, 50.826821)",-0.102375,50.826821
BN2 5PN,62,72,61,64,62,77,30,68,65,58,longhill,varndean,cardinal_n,30,58,61,77,30,61.9,"c(-0.102757, 50.825811)",-0.102757,50.825811
BN2 5PP,60,70,58,61,59,75,28,66,63,53,longhill,varndean,cardinal_n,28,53,58,75,28,59.3,"c(-0.103711, 50.826438)",-0.103711,50.826438
BN2 5PQ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN2 5PR,61,71,60,63,61,76,28,67,64,55,longhill,varndean,cardinal_n,28,55,60,76,28,60.6,"c(-0.103432, 50.828781)",-0.103432,50.828781
BN2 5PS,59,72,61,63,62,77,28,68,64,58,longhill,varndean,baca,28,58,59,77,28,61.2,"c(-0.103413, 50.831002)",-0.103413,50.831002
BN2 5PT,57,72,61,64,62,78,28,68,64,59,longhill,baca,varndean,28,57,59,78,28,61.3,"c(-0.103802, 50.830864)",-0.103802,50.830864
BN2 5PU,59,68,56,61,57,74,31,64,63,53,longhill,varndean,cardinal_n,31,53,56,74,31,58.6,"c(-0.101801, 50.822773)",-0.101801,50.822773
BN2 5PW,55,66,49,55,55,71,30,62,57,47,longhill,varndean,cardinal_n,30,47,49,71,30,54.7,"c(-0.103424, 50.82021)",-0.103424,50.82021
BN2 5PX,61,73,61,64,62,79,28,69,71,56,longhill,varndean,baca,28,56,61,79,28,62.4,"c(-0.102687, 50.827536)",-0.102687,50.827536
BN2 5PY,60,70,58,62,59,75,30,66,63,54,longhill,varndean,cardinal_n,30,54,58,75,30,59.7,"c(-0.102568, 50.823469)",-0.102568,50.823469
BN2 5PZ,48,72,60,54,62,77,28,68,57,47,longhill,varndean,baca,28,47,48,77,28,57.3,"c(-0.104411, 50.832646)",-0.104411,50.832646
BN2 5QA,48,72,60,54,62,77,28,68,57,47,longhill,varndean,baca,28,47,48,77,28,57.3,"c(-0.103716, 50.832634)",-0.103716,50.832634
BN2 5QB,48,72,60,54,62,77,28,68,57,47,longhill,varndean,baca,28,47,48,77,28,57.3,"c(-0.103524, 50.832101)",-0.103524,50.832101
BN2 5QD,45,71,58,51,61,76,28,67,54,44,longhill,varndean,baca,28,44,45,76,28,55.5,"c(-0.103855, 50.833041)",-0.103855,50.833041
BN2 5QE,46,71,59,52,61,77,28,67,55,45,longhill,varndean,baca,28,45,46,77,28,56.1,"c(-0.104287, 50.833264)",-0.104287,50.833264
BN2 5QF,47,72,60,53,62,77,28,68,56,46,longhill,varndean,baca,28,46,47,77,28,56.9,"c(-0.104681, 50.833352)",-0.104681,50.833352
BN2 5QG,46,72,60,52,62,78,28,68,55,45,longhill,varndean,baca,28,45,46,78,28,56.6,"c(-0.105073, 50.833475)",-0.105073,50.833475
BN2 5QH,46,72,60,52,62,77,28,68,55,45,longhill,varndean,baca,28,45,46,77,28,56.5,"c(-0.105404, 50.833372)",-0.105404,50.833372
BN2 5QJ,47,71,60,53,61,76,28,67,56,46,longhill,varndean,baca,28,46,47,76,28,56.5,"c(-0.105102, 50.831362)",-0.105102,50.831362
BN2 5QL,57,71,60,60,61,77,28,67,62,52,longhill,varndean,baca,28,52,57,77,28,59.5,"c(-0.10584, 50.831027)",-0.10584,50.831027
BN2 5QN,58,67,54,58,56,72,28,63,60,50,longhill,varndean,cardinal_n,28,50,54,72,28,56.6,"c(-0.104354, 50.826682)",-0.104354,50.826682
BN2 5QP,58,68,56,58,57,74,28,64,60,50,longhill,varndean,cardinal_n,28,50,56,74,28,57.3,"c(-0.104366, 50.827456)",-0.104366,50.827456
BN2 5QQ,60,71,60,62,61,76,28,67,63,54,longhill,varndean,baca,28,54,60,76,28,60.2,"c(-0.103907, 50.827574)",-0.103907,50.827574
BN2 5QR,60,72,61,63,62,77,28,68,64,58,longhill,varndean,baca,28,58,60,77,28,61.3,"c(-0.106802, 50.83076)",-0.106802,50.83076
BN2 5QS,60,71,60,61,61,77,28,67,63,53,longhill,varndean,baca,28,53,60,77,28,60.1,"c(-0.10676, 50.83004)",-0.10676,50.83004
BN2 5QT,59,70,58,59,59,75,28,66,61,51,longhill,varndean,cardinal_n,28,51,58,75,28,58.6,"c(-0.105032, 50.830291)",-0.105032,50.830291
BN2 5QU,59,72,61,63,62,77,28,68,63,58,longhill,varndean,baca,28,58,59,77,28,61.1,"c(-0.104814, 50.830755)",-0.104814,50.830755
BN2 5QW,61,72,61,63,62,77,28,68,64,58,longhill,varndean,baca,28,58,61,77,28,61.4,"c(-0.107131, 50.829308)",-0.107131,50.829308
BN2 5QX,58,71,60,60,61,77,28,67,62,52,longhill,varndean,baca,28,52,58,77,28,59.6,"c(-0.106386, 50.83087)",-0.106386,50.83087
BN2 5QY,60,72,61,63,62,77,28,68,64,58,longhill,varndean,baca,28,58,60,77,28,61.3,"c(-0.10712, 50.830972)",-0.10712,50.830972
BN2 5QZ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN2 5RA,55,68,44,59,57,74,41,64,61,51,longhill,cardinal_n,varndean,41,44,51,74,41,57.4,"c(-0.100387, 50.815978)",-0.100387,50.815978
BN2 5RB,52,65,43,56,54,71,25,62,58,48,longhill,cardinal_n,varndean,25,43,48,71,25,53.4,"c(-0.102438, 50.816174)",-0.102438,50.816174
BN2 5RD,51,64,43,55,53,70,39,62,57,47,longhill,cardinal_n,varndean,39,43,47,70,39,54.1,"c(-0.103404, 50.815803)",-0.103404,50.815803
BN2 5RE,56,69,45,59,58,75,42,65,62,51,longhill,cardinal_n,varndean,42,45,51,75,42,58.2,"c(-0.099425, 50.815198)",-0.099425,50.815198
BN2 5RF,54,68,44,58,57,73,41,63,60,50,longhill,cardinal_n,varndean,41,44,50,73,41,56.8,"c(-0.100237, 50.815832)",-0.100237,50.815832
BN2 5RG,63,77,61,65,66,82,46,74,71,58,longhill,varndean,cardinal_n,46,58,61,82,46,66.3,"c(-0.091572, 50.815619)",-0.091572,50.815619
BN2 5RH,61,75,59,64,65,80,45,73,70,56,longhill,varndean,cardinal_n,45,56,59,80,45,64.8,"c(-0.091858, 50.81521)",-0.091858,50.81521
BN2 5RJ,60,74,57,63,64,79,44,71,68,55,longhill,varndean,cardinal_n,44,55,57,79,44,63.5,"c(-0.092549, 50.814627)",-0.092549,50.814627
BN2 5RL,48,64,43,54,53,68,22,61,54,47,longhill,cardinal_n,varndean,22,43,47,68,22,51.4,"c(-0.093856, 50.813201)",-0.093856,50.813201
BN2 5RN,61,75,59,64,65,80,44,73,70,56,longhill,varndean,cardinal_n,44,56,59,80,44,64.7,"c(-0.09151, 50.814691)",-0.09151,50.814691
BN2 5RP,61,75,58,63,64,80,44,72,69,55,longhill,varndean,cardinal_n,44,55,58,80,44,64.1,"c(-0.091962, 50.814753)",-0.091962,50.814753
BN2 5RQ,65,80,65,70,69,84,45,78,75,63,longhill,varndean,baca,45,63,65,84,45,69.4,"c(-0.08572, 50.812564)",-0.08572,50.812564
BN2 5RR,48,64,43,54,52,68,31,61,57,47,longhill,cardinal_n,varndean,31,43,47,68,31,52.5,"c(-0.105937, 50.81775)",-0.105937,50.81775
BN2 5RS,59,68,56,59,57,74,28,64,61,51,longhill,varndean,cardinal_n,28,51,56,74,28,57.7,"c(-0.104753, 50.829471)",-0.104753,50.829471
BN2 5RT,51,64,43,55,53,69,31,61,57,47,longhill,cardinal_n,varndean,31,43,47,69,31,53.1,"c(-0.104214, 50.817192)",-0.104214,50.817192
BN2 5RU,47,61,42,53,50,65,32,57,56,46,longhill,cardinal_n,varndean,32,42,46,65,32,50.9,"c(-0.106288, 50.817144)",-0.106288,50.817144
BN2 5RW,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN2 5RX,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN2 5RY,48,64,43,54,52,68,32,61,57,47,longhill,cardinal_n,varndean,32,43,47,68,32,52.6,"c(-0.105032, 50.817673)",-0.105032,50.817673
