pcds,oa21,pcd,pcd2,lsoa21,msoa21,oseast1m,osnrth1m,household_count,person_count,pcd_oa_hh_prop,pcd_oa_pers_prop,total_hh,married_couple_dependent_ch,cohabiting_couple_dependent_ch,lone_parent_dependent_ch,other_hh_dependent_ch,all_dependent_ch_hh,prop_hh_dependent_ch,x2021_output_area,total_dep_ch_0_18,asian_dep_ch_0_18,black_dep_ch_0_18,mixed_dep_ch_0_18,white_dep_ch_0_18,other_dep_ch_0_18,non_white_dep_ch_0_18,pcd_dep_ch_hh_count,pcd_dep_ch_hh_count_round,pcd_dep_ch_0_18_total_count,pcd_dep_ch_0_18_white_count,pcd_dep_ch_0_18_non_white_count,postcode_status,lsoa_code,lsoa_name,index_of_multiple_deprivation_rank,index_of_multiple_deprivation_decile,income_rank,income_decile,income_score,employment_rank,employment_decile,employment_score,education_and_skills_rank,education_and_skills_decile,health_and_disability_rank,health_and_disability_decile,crime_rank,crime_decile,barriers_to_housing_services_rank,barriers_to_housing_services_decile,living_environment_rank,living_environment_decile,idaci_rank,idaci_decile,idaci_score,idaopi_rank,idaopi_decile,idaopi_score,geometry,catchment_2024,catchment_2026
BN3 5HB,E00085811,BN3 5HB,BN3  5HB,E01016996,E02003506,527830,0105647,36,98,0.24161073825503357,0.2474747474747475,134,42,12,13,4,71,0.529850746,E00085811,108,2,4,3,88,11,20,17.154362416107382,17,27,22,5,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.186013987918854, 50.8362449949089)",HoveBlatchington,HoveBlatchington
BN3 5HD,E00085808,BN3 5HD,BN3  5HD,E01016996,E02003506,527718,0105648,46,102,0.2875,0.24757281553398058,160,38,9,16,6,69,0.43125,E00085808,114,6,1,6,99,2,15,19.8375,20,28,25,4,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.187602987919492, 50.8362789949089)",HoveBlatchington,HoveBlatchington
BN3 5HE,E00085815,BN3 5HE,BN3  5HE,E01016996,E02003506,527661,0105477,7,17,0.04516129032258064,0.042821158690176324,153,41,14,10,1,66,0.431372549,E00085815,108,0,0,6,100,2,8,2.9806451612903224,3,5,4,0,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.188471987920772, 50.8347549949078)",HoveBlatchington,HoveBlatchington
BN3 5HF,E00085815,BN3 5HF,BN3  5HF,E01016996,E02003506,527738,0105566,41,104,0.2645161290322581,0.2619647355163728,153,41,14,10,1,66,0.431372549,E00085815,108,0,0,6,100,2,8,17.45806451612903,17,28,26,2,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.187347987919835, 50.8355379949084)",HoveBlatchington,HoveBlatchington
BN3 5HG,E00085808,BN3 5HG,BN3  5HG,E01016996,E02003506,527659,0105560,46,121,0.2875,0.2936893203883495,160,38,9,16,6,69,0.43125,E00085808,114,6,1,6,99,2,15,19.8375,20,33,29,4,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.188470987920322, 50.8355009949083)",HoveBlatchington,HoveBlatchington
BN3 5HH,E00085815,BN3 5HH,BN3  5HH,E01016996,E02003506,527697,0105478,33,86,0.2129032258064516,0.21662468513853905,153,41,14,10,1,66,0.431372549,E00085815,108,0,0,6,100,2,8,14.051612903225806,14,23,22,2,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.187932987920552, 50.8347499949078)",HoveBlatchington,HoveBlatchington
BN3 5HJ,E00085825,BN3 5HJ,BN3  5HJ,E01016996,E02003506,527820,0105487,42,91,0.25301204819277107,0.21212121212121213,169,33,10,21,4,68,0.402366864,E00085825,113,9,3,0,99,2,14,17.20481927710843,17,24,21,3,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.186211987919803, 50.8348089949079)",HoveBlatchington,HoveBlatchington
BN3 5HL,E00085808,BN3 5HL,BN3  5HL,E01016996,E02003506,527782,0105451,10,17,0.0625,0.0412621359223301,160,38,9,16,6,69,0.43125,E00085808,114,6,1,6,99,2,15,4.3125,4,5,4,1,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.186735987920213, 50.8344879949077)",HoveBlatchington,HoveBlatchington
BN3 5HN,E00085825,BN3 5HN,BN3  5HN,E01016996,E02003506,527783,0105399,12,37,0.07228915662650602,0.08624708624708624,169,33,10,21,4,68,0.402366864,E00085825,113,9,3,0,99,2,14,4.9156626506024095,5,10,9,1,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.186766987920505, 50.8340269949074)",HoveBlatchington,HoveBlatchington
BN3 5HP,E00085813,BN3 5HP,BN3  5HP,E01016993,E02003513,527407,0105538,35,86,0.26119402985074625,0.2838283828382838,134,19,10,21,2,52,0.388059701,E00085813,76,4,0,0,60,12,16,13.582089552238806,14,22,17,5,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.192055987921895, 50.8353589949081)",HoveBlatchington,HoveBlatchington
BN3 5HQ,E00085813,BN3 5HQ,BN3  5HQ,E01016993,E02003513,527434,0105538,42,97,0.31343283582089554,0.3201320132013201,134,19,10,21,2,52,0.388059701,E00085813,76,4,0,0,60,12,16,16.29850746268657,16,24,19,5,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.191672987921738, 50.8353529949081)",HoveBlatchington,HoveBlatchington
BN3 5HR,E00085808,BN3 5HR,BN3  5HR,E01016996,E02003506,527533,0105642,21,78,0.13125,0.18932038834951456,160,38,9,16,6,69,0.43125,E00085808,114,6,1,6,99,2,15,9.05625,9,22,19,3,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.190202987920582, 50.8362599949088)",HoveBlatchington,HoveBlatchington
BN3 5HS,E00085812,BN3 5HS,BN3  5HS,E01016996,E02003506,527549,0105570,31,87,0.2366412213740458,0.28618421052631576,131,26,10,11,4,51,0.389312977,E00085812,78,4,2,0,71,1,7,12.068702290076336,12,22,20,2,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.190000987920891, 50.8356089949083)",HoveBlatchington,HoveBlatchington
BN3 5HT,E00085812,BN3 5HT,BN3  5HT,E01016996,E02003506,527525,0105552,20,42,0.15267175572519084,0.13815789473684212,131,26,10,11,4,51,0.389312977,E00085812,78,4,2,0,71,1,7,7.786259541984733,8,11,10,1,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.190375987921137, 50.8354589949082)",HoveBlatchington,HoveBlatchington
BN3 5HU,E00085812,BN3 5HU,BN3  5HU,E01016996,E02003506,527448,0105488,50,116,0.3816793893129771,0.3815789473684211,131,26,10,11,4,51,0.389312977,E00085812,78,4,2,0,71,1,7,19.465648854961835,19,30,27,3,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.191490987921938, 50.8348999949078)",HoveBlatchington,HoveBlatchington
BN3 5HW,E00085812,BN3 5HW,BN3  5HW,E01016996,E02003506,527467,0105589,30,59,0.22900763358778625,0.19407894736842105,131,26,10,11,4,51,0.389312977,E00085812,78,4,2,0,71,1,7,11.679389312977099,12,15,14,1,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.191185987921265, 50.8358039949084)",HoveBlatchington,HoveBlatchington
BN3 5HX,E00085808,BN3 5HX,BN3  5HX,E01016996,E02003506,527572,0105520,3,9,0.01875,0.021844660194174758,160,38,9,16,6,69,0.43125,E00085808,114,6,1,6,99,2,15,1.29375,1,2,2,0,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.189691987921036, 50.8351549949081)",HoveBlatchington,HoveBlatchington
BN3 5HY,E00085815,BN3 5HY,BN3  5HY,E01016996,E02003506,527766,0105570,39,100,0.25161290322580643,0.2518891687657431,153,41,14,10,1,66,0.431372549,E00085815,108,0,0,6,100,2,8,16.606451612903225,17,27,25,2,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.186948987919651, 50.8355669949084)",HoveBlatchington,HoveBlatchington
BN3 5HZ,E00085815,BN3 5HZ,BN3  5HZ,E01016996,E02003506,527818,0105569,35,90,0.22580645161290322,0.22670025188916876,153,41,14,10,1,66,0.431372549,E00085815,108,0,0,6,100,2,8,14.903225806451612,15,24,23,2,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.186210987919357, 50.8355469949084)",HoveBlatchington,HoveBlatchington
BN3 5JA,E00085825,BN3 5JA,BN3  5JA,E01016996,E02003506,527577,0105394,33,88,0.19879518072289157,0.20512820512820512,169,33,10,21,4,68,0.402366864,E00085825,113,9,3,0,99,2,14,13.518072289156626,14,23,20,3,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.189692987921718, 50.8340269949073)",HoveBlatchington,HoveBlatchington
BN3 5JD,E00085808,BN3 5JD,BN3  5JD,E01016996,E02003506,527676,0105647,6,15,0.0375,0.03640776699029126,160,38,9,16,6,69,0.43125,E00085808,114,6,1,6,99,2,15,2.5875,3,4,4,1,Live,E01016996,Brighton and Hove 016D E01016996,19177,6,17828,6,0.09,16785,6,0.078,24394,8,19630,6,22269,7,23672,8,4148,2,21356,7,0.086,14667,5,0.145,"c(-0.18819998791974, 50.8362789949089)",HoveBlatchington,HoveBlatchington
BN3 5LA,E00085826,BN3 5LA,BN3  5LA,E01016993,E02003513,527386,0105427,4,6,0.037383177570093455,0.02564102564102564,113,14,8,14,1,37,0.327433628,E00085826,83,2,12,2,53,14,30,1.3831775700934579,1,2,1,1,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.192391987922632, 50.8343659949074)",HoveBlatchington,HoveBlatchington
BN3 5LB,E00085817,BN3 5LB,BN3  5LB,E01016993,E02003513,527305,0105595,67,120,0.47183098591549294,0.45627376425855515,143,12,8,15,3,38,0.265734266,E00085817,50,1,3,0,36,10,14,17.929577464788732,18,23,16,6,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.193483987922165, 50.8358939949084)",HoveBlatchington,HoveBlatchington
BN3 5LD,E00085823,BN3 5LD,BN3  5LD,E01016997,E02003511,527032,0105479,6,16,0.046511627906976744,0.0453257790368272,125,40,5,7,3,55,0.44,E00085823,100,1,0,0,97,2,3,2.558139534883721,3,5,4,0,Live,E01016997,Brighton and Hove 021E E01016997,26410,9,24266,8,0.058,23771,8,0.053,28732,9,19723,7,24118,8,17225,6,17343,6,29275,9,0.039,18777,6,0.109,"c(-0.197398987924383, 50.8349109949076)",HoveBlatchington,HoveBlatchington
BN3 5LE,E00085823,BN3 5LE,BN3  5LE,E01016997,E02003511,526945,0105542,2,6,0.015503875968992248,0.0169971671388102,125,40,5,7,3,55,0.44,E00085823,100,1,0,0,97,2,3,0.8527131782945736,1,2,2,0,Live,E01016997,Brighton and Hove 021E E01016997,26410,9,24266,8,0.058,23771,8,0.053,28732,9,19723,7,24118,8,17225,6,17343,6,29275,9,0.039,18777,6,0.109,"c(-0.198583987924525, 50.835489994908)",HoveBlatchington,HoveBlatchington
BN3 5LF,E00085823,BN3 5LF,BN3  5LF,E01016997,E02003511,527026,0105439,16,57,0.12403100775193798,0.16147308781869688,125,40,5,7,3,55,0.44,E00085823,100,1,0,0,97,2,3,6.821705426356589,7,16,16,0,Live,E01016997,Brighton and Hove 021E E01016997,26410,9,24266,8,0.058,23771,8,0.053,28732,9,19723,7,24118,8,17225,6,17343,6,29275,9,0.039,18777,6,0.109,"c(-0.197497987924639, 50.8345529949073)",HoveBlatchington,HoveBlatchington
BN3 5LG,E00085823,BN3 5LG,BN3  5LG,E01016997,E02003511,526945,0105340,23,62,0.17829457364341086,0.17563739376770537,125,40,5,7,3,55,0.44,E00085823,100,1,0,0,97,2,3,9.806201550387598,10,18,17,1,Live,E01016997,Brighton and Hove 021E E01016997,26410,9,24266,8,0.058,23771,8,0.053,28732,9,19723,7,24118,8,17225,6,17343,6,29275,9,0.039,18777,6,0.109,"c(-0.198681987925657, 50.8336809949067)",HoveBlatchington,HoveBlatchington
BN3 5LH,E00085823,BN3 5LH,BN3  5LH,E01016997,E02003511,526910,0105328,24,59,0.18604651162790697,0.1671388101983003,125,40,5,7,3,55,0.44,E00085823,100,1,0,0,97,2,3,10.232558139534884,10,17,16,1,Live,E01016997,Brighton and Hove 021E E01016997,26410,9,24266,8,0.058,23771,8,0.053,28732,9,19723,7,24118,8,17225,6,17343,6,29275,9,0.039,18777,6,0.109,"c(-0.199182987925925, 50.8335799949066)",HoveBlatchington,HoveBlatchington
BN3 5LJ,E00085814,BN3 5LJ,BN3  5LJ,E01016997,E02003511,526970,0105205,8,23,0.06779661016949153,0.09623430962343096,118,25,5,7,1,38,0.322033898,E00085814,60,5,0,0,53,2,7,2.5762711864406778,3,6,5,1,Live,E01016997,Brighton and Hove 021E E01016997,26410,9,24266,8,0.058,23771,8,0.053,28732,9,19723,7,24118,8,17225,6,17343,6,29275,9,0.039,18777,6,0.109,"c(-0.198373987926264, 50.8324619949058)",HoveBlatchington,HoveBlatchington
BN3 5LL,E00085823,BN3 5LL,BN3  5LL,E01016997,E02003511,527013,0105336,23,65,0.17829457364341086,0.18413597733711048,125,40,5,7,3,55,0.44,E00085823,100,1,0,0,97,2,3,9.806201550387598,10,18,18,1,Live,E01016997,Brighton and Hove 021E E01016997,26410,9,24266,8,0.058,23771,8,0.053,28732,9,19723,7,24118,8,17225,6,17343,6,29275,9,0.039,18777,6,0.109,"c(-0.197717987925287, 50.8336299949067)",HoveBlatchington,HoveBlatchington
BN3 5LN,E00085814,BN3 5LN,BN3  5LN,E01016997,E02003511,527043,0105323,31,77,0.2627118644067797,0.32217573221757323,118,25,5,7,1,38,0.322033898,E00085814,60,5,0,0,53,2,7,9.983050847457628,10,19,17,2,Live,E01016997,Brighton and Hove 021E E01016997,26410,9,24266,8,0.058,23771,8,0.053,28732,9,19723,7,24118,8,17225,6,17343,6,29275,9,0.039,18777,6,0.109,"c(-0.197296987925188, 50.8335059949066)",HoveBlatchington,HoveBlatchington
BN3 5LP,E00085821,BN3 5LP,BN3  5LP,E01016993,E02003513,527164,0105424,11,15,0.09322033898305085,0.0641025641025641,125,14,9,15,0,38,0.304,E00085821,56,10,11,4,26,5,30,3.542372881355932,4,4,2,2,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.195516987923921, 50.8343809949073)",HoveBlatchington,HoveBlatchington
BN3 5LS,E00085834,BN3 5LS,BN3  5LS,E01016995,E02003513,527260,0105158,4,10,0.037383177570093455,0.03861003861003861,117,35,4,2,2,43,0.367521368,E00085834,73,1,0,0,69,3,4,1.6074766355140186,2,3,3,0,Live,E01016995,Brighton and Hove 023D E01016995,27376,9,25339,8,0.053,23991,8,0.052,30611,10,23288,8,14326,5,21329,7,21424,7,30671,10,0.03,19673,6,0.103,"c(-0.194273987924855, 50.8319759949057)",HoveBlatchington,HoveBlatchington
BN3 5LT,E00085829,BN3 5LT,BN3  5LT,E01016992,E02003511,527026,0105200,3,8,0.024193548387096774,0.024539877300613498,122,31,8,5,4,48,0.393442623,E00085829,95,3,0,4,83,5,12,1.161290322580645,1,2,2,0,Live,E01016992,Brighton and Hove 021C E01016992,27547,9,24802,8,0.056,27035,9,0.043,30484,10,23987,8,14334,5,15116,5,24380,8,29107,9,0.04,19234,6,0.106,"c(-0.197580987925969, 50.8324049949058)",HoveBlatchington,HoveBlatchington
BN3 5LX,E00085826,BN3 5LX,BN3  5LX,E01016993,E02003513,527339,0105478,50,108,0.4672897196261682,0.46153846153846156,113,14,8,14,1,37,0.327433628,E00085826,83,2,12,2,53,14,30,17.289719626168225,17,38,24,14,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.19304198792262, 50.8348349949077)",HoveBlatchington,HoveBlatchington
BN3 5LY,E00085817,BN3 5LY,BN3  5LY,E01016993,E02003513,527250,0105488,75,143,0.528169014084507,0.5437262357414449,143,12,8,15,3,38,0.265734266,E00085817,50,1,3,0,36,10,14,20.070422535211264,20,27,20,8,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.194300987923077, 50.8349439949077)",HoveBlatchington,HoveBlatchington
BN3 5LZ,E00085821,BN3 5LZ,BN3  5LZ,E01016993,E02003513,527194,0105489,66,147,0.559322033898305,0.6282051282051282,125,14,9,15,0,38,0.304,E00085821,56,10,11,4,26,5,30,21.25423728813559,21,35,16,19,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.195095987923394, 50.8349649949077)",HoveBlatchington,HoveBlatchington
BN3 5NA,E00085824,BN3 5NA,BN3  5NA,E01016993,E02003513,527273,0105254,28,84,0.2,0.24925816023738873,135,35,7,4,3,49,0.362962963,E00085824,78,7,0,0,71,0,7,9.8,10,19,18,2,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.194055987924247, 50.8328359949063)",HoveBlatchington,HoveBlatchington
BN3 5NB,E00085822,BN3 5NB,BN3  5NB,E01016995,E02003513,527314,0105245,27,86,0.19285714285714287,0.2033096926713948,144,54,11,6,2,73,0.506944444,E00085822,138,8,3,0,119,8,19,14.07857142857143,14,28,24,4,Live,E01016995,Brighton and Hove 023D E01016995,27376,9,25339,8,0.053,23991,8,0.052,30611,10,23288,8,14326,5,21329,7,21424,7,30671,10,0.03,19673,6,0.103,"c(-0.19347698792406, 50.8327459949062)",HoveBlatchington,HoveBlatchington
BN3 5ND,E00085822,BN3 5ND,BN3  5ND,E01016995,E02003513,527356,0105268,24,90,0.17142857142857143,0.2127659574468085,144,54,11,6,2,73,0.506944444,E00085822,138,8,3,0,119,8,19,12.514285714285714,13,29,25,4,Live,E01016995,Brighton and Hove 023D E01016995,27376,9,25339,8,0.053,23991,8,0.052,30611,10,23288,8,14326,5,21329,7,21424,7,30671,10,0.03,19673,6,0.103,"c(-0.192845987923683, 50.8329369949064)",HoveBlatchington,HoveBlatchington
BN3 5NE,E00085824,BN3 5NE,BN3  5NE,E01016993,E02003513,527247,0105287,25,63,0.17857142857142858,0.18694362017804153,135,35,7,4,3,49,0.362962963,E00085824,78,7,0,0,71,0,7,8.75,9,15,13,1,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.194413987924213, 50.8331379949065)",HoveBlatchington,HoveBlatchington
BN3 5NF,E00085824,BN3 5NF,BN3  5NF,E01016993,E02003513,527202,0105288,21,56,0.15,0.1661721068249258,135,35,7,4,3,49,0.362962963,E00085824,78,7,0,0,71,0,7,7.35,7,13,12,1,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.195051987924466, 50.8331569949065)",HoveBlatchington,HoveBlatchington
BN3 5NG,E00085824,BN3 5NG,BN3  5NG,E01016993,E02003513,527164,0105313,26,69,0.18571428571428572,0.20474777448071216,135,35,7,4,3,49,0.362962963,E00085824,78,7,0,0,71,0,7,9.1,9,16,15,1,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.195582987924546, 50.8333899949066)",HoveBlatchington,HoveBlatchington
BN3 5NL,E00085829,BN3 5NL,BN3  5NL,E01016992,E02003511,527122,0105311,25,56,0.20161290322580644,0.17177914110429449,122,31,8,5,4,48,0.393442623,E00085829,95,3,0,4,83,5,12,9.677419354838708,10,16,14,2,Live,E01016992,Brighton and Hove 021C E01016992,27547,9,24802,8,0.056,27035,9,0.043,30484,10,23987,8,14334,5,15116,5,24380,8,29107,9,0.04,19234,6,0.106,"c(-0.196179987924798, 50.8333809949066)",HoveBlatchington,HoveBlatchington
BN3 5NN,E00085829,BN3 5NN,BN3  5NN,E01016992,E02003511,527080,0105264,29,82,0.23387096774193547,0.25153374233128833,122,31,8,5,4,48,0.393442623,E00085829,95,3,0,4,83,5,12,11.225806451612902,11,24,21,3,Live,E01016992,Brighton and Hove 021C E01016992,27547,9,24802,8,0.056,27035,9,0.043,30484,10,23987,8,14334,5,15116,5,24380,8,29107,9,0.04,19234,6,0.106,"c(-0.196791987925301, 50.8329679949062)",HoveBlatchington,HoveBlatchington
BN3 5NP,E00085829,BN3 5NP,BN3  5NP,E01016992,E02003511,527136,0105170,10,26,0.08064516129032258,0.07975460122699386,122,31,8,5,4,48,0.393442623,E00085829,95,3,0,4,83,5,12,3.870967741935484,4,8,7,1,Live,E01016992,Brighton and Hove 021C E01016992,27547,9,24802,8,0.056,27035,9,0.043,30484,10,23987,8,14334,5,15116,5,24380,8,29107,9,0.04,19234,6,0.106,"c(-0.196029987925503, 50.8321109949057)",HoveBlatchington,HoveBlatchington
BN3 5NQ,E00085826,BN3 5NQ,BN3  5NQ,E01016993,E02003513,527323,0105398,36,74,0.3364485981308411,0.3162393162393162,113,14,8,14,1,37,0.327433628,E00085826,83,2,12,2,53,14,30,12.448598130841122,12,26,17,9,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.193296987923157, 50.8341189949072)",HoveBlatchington,HoveBlatchington
BN3 5NR,E00085813,BN3 5NR,BN3  5NR,E01016993,E02003513,527360,0105583,57,120,0.4253731343283582,0.39603960396039606,134,19,10,21,2,52,0.388059701,E00085813,76,4,0,0,60,12,16,22.11940298507463,22,30,24,6,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.192706987921914, 50.8357739949084)",HoveBlatchington,HoveBlatchington
BN3 5NS,E00085816,BN3 5NS,BN3  5NS,E01016993,E02003513,527113,0105598,27,32,0.27,0.2206896551724138,100,1,9,6,0,16,0.16,E00085816,19,2,3,0,14,0,5,4.32,4,4,3,1,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.196207987923253, 50.8359629949084)",HoveBlatchington,HoveBlatchington
BN3 5NU,E00085816,BN3 5NU,BN3  5NU,E01016993,E02003513,527196,0105616,36,61,0.36,0.4206896551724138,100,1,9,6,0,16,0.16,E00085816,19,2,3,0,14,0,5,5.76,6,8,6,2,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.195023987922675, 50.8361059949085)",HoveBlatchington,HoveBlatchington
BN3 5NW,E00085816,BN3 5NW,BN3  5NW,E01016993,E02003513,527175,0105566,37,52,0.37,0.3586206896551724,100,1,9,6,0,16,0.16,E00085816,19,2,3,0,14,0,5,5.92,6,7,5,2,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.195338987923075, 50.8356609949082)",HoveBlatchington,HoveBlatchington
BN3 5NY,E00085821,BN3 5NY,BN3  5NY,E01016993,E02003513,527095,0105507,41,72,0.3474576271186441,0.3076923076923077,125,14,9,15,0,38,0.304,E00085821,56,10,11,4,26,5,30,13.203389830508476,13,17,8,9,Live,E01016993,Brighton and Hove 023C E01016993,5491,2,3424,2,0.264,2821,1,0.207,16407,5,3361,2,19509,6,13638,5,19220,6,10435,4,0.194,980,1,0.46,"c(-0.196494987923864, 50.8351489949078)",HoveBlatchington,HoveBlatchington
BN3 5PA,E00085802,BN3 5PA,BN3  5PA,E01016986,E02003518,527926,0105041,22,47,0.18487394957983194,0.2146118721461187,120,9,8,5,2,24,0.2,E00085802,38,2,1,2,25,8,13,4.436974789915967,4,8,5,3,Live,E01016986,Brighton and Hove 028D E01016986,14423,5,12813,4,0.128,11958,4,0.103,26534,9,11979,4,16417,5,6325,2,16505,6,18152,6,0.111,10507,4,0.193,"c(-0.184862987921677, 50.8307769949051)",HoveBlatchington,HoveBlatchington
